gse_id,gsm_id,source_name_ch1,organism_ch1,disease_state,organ,Age,Sex,Condition,Tissue,Supplementary
GSE129114,GSM3698852,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698853,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698854,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698855,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698856,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698857,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698858,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698859,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698860,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698861,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698862,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698863,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698864,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698865,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698866,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698867,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698868,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698869,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698870,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698871,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698872,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698873,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698874,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698875,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698876,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698877,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698878,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698879,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698880,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698881,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698882,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698883,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698884,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698885,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698886,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698887,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698888,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698889,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698890,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698891,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698892,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698893,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698894,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698895,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698896,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698897,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698898,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698899,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698900,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698901,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698902,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698903,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698904,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698905,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698906,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698907,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698908,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698909,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698910,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698911,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698912,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698913,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698914,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698915,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698916,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698917,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698918,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698919,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698920,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698921,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698922,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698923,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698924,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698925,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698926,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698927,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698928,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698929,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698930,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698931,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698932,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698933,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698934,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698935,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698936,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698937,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698938,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698939,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698940,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698941,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698942,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698943,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698944,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698945,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698946,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698947,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698948,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698949,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698950,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698951,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698952,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698953,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698954,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698955,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698956,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698957,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698958,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698959,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698960,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698961,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698962,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698963,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698964,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698965,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698966,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698967,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698968,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698969,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698970,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698971,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698972,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698973,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698974,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698975,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698976,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698977,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698978,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698979,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698980,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698981,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698982,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698983,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698984,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698985,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698986,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698987,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698988,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698989,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698990,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698991,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698992,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698993,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698994,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698995,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698996,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698997,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698998,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3698999,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699000,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699001,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699002,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699003,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699004,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699005,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699006,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699007,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699008,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699009,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699010,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699011,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699012,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699013,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699014,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699015,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699016,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699017,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699018,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699019,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699020,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699021,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699022,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699023,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699024,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699025,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699026,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699027,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699028,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699029,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699030,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699031,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699032,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699033,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699034,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699035,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699036,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699037,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699038,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699039,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699040,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699041,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699042,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699043,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699044,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699045,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699046,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699047,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699048,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699049,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699050,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699051,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699052,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699053,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699054,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699055,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699056,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699057,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699058,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699059,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699060,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699061,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699062,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699063,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699064,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699065,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699066,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699067,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699068,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699069,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699070,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699071,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699072,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699073,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699074,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699075,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699076,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699077,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699078,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699079,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699080,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699081,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699082,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699083,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699084,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699085,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699086,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699087,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699088,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699089,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699090,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699091,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699092,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699093,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699094,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699095,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699096,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699097,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699098,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699099,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699100,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699101,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699102,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699103,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699104,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699105,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699106,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699107,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699108,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
GSE129114,GSM3699109,neural crest-derived cells,Mus musculus,NA,NA,E10.5,NA,NA,NA,NONE
