gse_id,gsm_id,source_name_ch1,organism_ch1,supplementary_file_1,tissue,age
GSE109796,GSM2968399,Brain,Mus musculus,NONE,,
GSE109796,GSM2968400,Brain,Mus musculus,NONE,,
GSE109796,GSM2968401,Brain,Mus musculus,NONE,,
GSE109796,GSM2968402,Brain,Mus musculus,NONE,,
GSE109796,GSM2968403,Brain,Mus musculus,NONE,,
GSE109796,GSM2968404,Brain,Mus musculus,NONE,,
GSE109796,GSM2968405,Brain,Mus musculus,NONE,,
GSE109796,GSM2968406,Brain,Mus musculus,NONE,,
GSE109796,GSM2968407,Brain,Mus musculus,NONE,,
GSE109796,GSM2968408,Brain,Mus musculus,NONE,,
GSE109796,GSM2968409,Brain,Mus musculus,NONE,,
GSE109796,GSM2968410,Brain,Mus musculus,NONE,,
GSE109796,GSM2968411,Brain,Mus musculus,NONE,,
GSE109796,GSM2968412,Brain,Mus musculus,NONE,,
GSE109796,GSM2968413,Brain,Mus musculus,NONE,,
GSE109796,GSM2968414,Brain,Mus musculus,NONE,,
GSE109796,GSM2968415,Brain,Mus musculus,NONE,,
GSE109796,GSM2968416,Brain,Mus musculus,NONE,,
GSE109796,GSM2968417,Brain,Mus musculus,NONE,,
GSE109796,GSM2968418,Brain,Mus musculus,NONE,,
GSE109796,GSM2968419,Brain,Mus musculus,NONE,,
GSE109796,GSM2968420,Brain,Mus musculus,NONE,,
GSE109796,GSM2968421,Brain,Mus musculus,NONE,,
GSE109796,GSM2968422,Brain,Mus musculus,NONE,,
GSE109796,GSM2968423,Brain,Mus musculus,NONE,,
GSE109796,GSM2968424,Brain,Mus musculus,NONE,,
GSE109796,GSM2968425,Brain,Mus musculus,NONE,,
GSE109796,GSM2968426,Brain,Mus musculus,NONE,,
GSE109796,GSM2968427,Brain,Mus musculus,NONE,,
GSE109796,GSM2968428,Brain,Mus musculus,NONE,,
GSE109796,GSM2968429,Brain,Mus musculus,NONE,,
GSE109796,GSM2968430,Brain,Mus musculus,NONE,,
GSE109796,GSM2968431,Brain,Mus musculus,NONE,,
GSE109796,GSM2968432,Brain,Mus musculus,NONE,,
GSE109796,GSM2968433,Brain,Mus musculus,NONE,,
GSE109796,GSM2968434,Brain,Mus musculus,NONE,,
GSE109796,GSM2968435,Brain,Mus musculus,NONE,,
GSE109796,GSM2968436,Brain,Mus musculus,NONE,,
GSE109796,GSM2968437,Brain,Mus musculus,NONE,,
GSE109796,GSM2968438,Brain,Mus musculus,NONE,,
GSE109796,GSM2968439,Brain,Mus musculus,NONE,,
GSE109796,GSM2968440,Brain,Mus musculus,NONE,,
GSE109796,GSM2968441,Brain,Mus musculus,NONE,,
GSE109796,GSM2968442,Brain,Mus musculus,NONE,,
GSE109796,GSM2968443,Brain,Mus musculus,NONE,,
GSE109796,GSM2968444,Brain,Mus musculus,NONE,,
GSE109796,GSM2968445,Brain,Mus musculus,NONE,,
GSE109796,GSM2968446,Brain,Mus musculus,NONE,,
GSE109796,GSM2968447,Brain,Mus musculus,NONE,,
GSE109796,GSM2968448,Brain,Mus musculus,NONE,,
GSE109796,GSM2968449,Brain,Mus musculus,NONE,,
GSE109796,GSM2968450,Brain,Mus musculus,NONE,,
GSE109796,GSM2968451,Brain,Mus musculus,NONE,,
GSE109796,GSM2968452,Brain,Mus musculus,NONE,,
GSE109796,GSM2968453,Brain,Mus musculus,NONE,,
GSE109796,GSM2968454,Brain,Mus musculus,NONE,,
GSE109796,GSM2968455,Brain,Mus musculus,NONE,,
GSE109796,GSM2968456,Brain,Mus musculus,NONE,,
GSE109796,GSM2968457,Brain,Mus musculus,NONE,,
GSE109796,GSM2968458,Brain,Mus musculus,NONE,,
GSE109796,GSM2968459,Brain,Mus musculus,NONE,,
GSE109796,GSM2968460,Brain,Mus musculus,NONE,,
GSE109796,GSM2968461,Brain,Mus musculus,NONE,,
GSE109796,GSM2968462,Brain,Mus musculus,NONE,,
GSE109796,GSM2968463,Brain,Mus musculus,NONE,,
GSE109796,GSM2968464,Brain,Mus musculus,NONE,,
GSE109796,GSM2968465,Brain,Mus musculus,NONE,,
GSE109796,GSM2968466,Brain,Mus musculus,NONE,,
GSE109796,GSM2968467,Brain,Mus musculus,NONE,,
GSE109796,GSM2968468,Brain,Mus musculus,NONE,,
GSE109796,GSM2968469,Brain,Mus musculus,NONE,,
GSE109796,GSM2968470,Brain,Mus musculus,NONE,,
GSE109796,GSM2968471,Brain,Mus musculus,NONE,,
GSE109796,GSM2968472,Brain,Mus musculus,NONE,,
GSE109796,GSM2968473,Brain,Mus musculus,NONE,,
GSE109796,GSM2968474,Brain,Mus musculus,NONE,,
GSE109796,GSM2968475,Brain,Mus musculus,NONE,,
GSE109796,GSM2968476,Brain,Mus musculus,NONE,,
GSE109796,GSM2968477,Brain,Mus musculus,NONE,,
GSE109796,GSM2968478,Brain,Mus musculus,NONE,,
GSE109796,GSM2968479,Brain,Mus musculus,NONE,,
GSE109796,GSM2968480,Brain,Mus musculus,NONE,,
GSE109796,GSM2968481,Brain,Mus musculus,NONE,,
GSE109796,GSM2968482,Brain,Mus musculus,NONE,,
GSE109796,GSM2968483,Brain,Mus musculus,NONE,,
GSE109796,GSM2968484,Brain,Mus musculus,NONE,,
GSE109796,GSM2968485,Brain,Mus musculus,NONE,,
GSE109796,GSM2968486,Brain,Mus musculus,NONE,,
GSE109796,GSM2968487,Brain,Mus musculus,NONE,,
GSE109796,GSM2968488,Brain,Mus musculus,NONE,,
GSE109796,GSM2968489,Brain,Mus musculus,NONE,,
GSE109796,GSM2968490,Brain,Mus musculus,NONE,,
GSE109796,GSM2968491,Brain,Mus musculus,NONE,,
GSE109796,GSM2968492,Brain,Mus musculus,NONE,,
GSE109796,GSM2968493,Brain,Mus musculus,NONE,,
GSE109796,GSM2968494,Brain,Mus musculus,NONE,,
GSE109796,GSM2968495,Brain,Mus musculus,NONE,,
GSE109796,GSM2968496,Brain,Mus musculus,NONE,,
GSE109796,GSM2968497,Brain,Mus musculus,NONE,,
GSE109796,GSM2968498,Brain,Mus musculus,NONE,,
GSE109796,GSM2968499,Brain,Mus musculus,NONE,,
GSE109796,GSM2968500,Brain,Mus musculus,NONE,,
GSE109796,GSM2968501,Brain,Mus musculus,NONE,,
GSE109796,GSM2968502,Brain,Mus musculus,NONE,,
GSE109796,GSM2968503,Brain,Mus musculus,NONE,,
GSE109796,GSM2968504,Brain,Mus musculus,NONE,,
GSE109796,GSM2968505,Brain,Mus musculus,NONE,,
GSE109796,GSM2968506,Brain,Mus musculus,NONE,,
GSE109796,GSM2968507,Brain,Mus musculus,NONE,,
GSE109796,GSM2968508,Brain,Mus musculus,NONE,,
GSE109796,GSM2968509,Brain,Mus musculus,NONE,,
GSE109796,GSM2968510,Brain,Mus musculus,NONE,,
GSE109796,GSM2968511,Brain,Mus musculus,NONE,,
GSE109796,GSM2968512,Brain,Mus musculus,NONE,,
GSE109796,GSM2968513,Brain,Mus musculus,NONE,,
GSE109796,GSM2968514,Brain,Mus musculus,NONE,,
GSE109796,GSM2968515,Brain,Mus musculus,NONE,,
GSE109796,GSM2968516,Brain,Mus musculus,NONE,,
GSE109796,GSM2968517,Brain,Mus musculus,NONE,,
GSE109796,GSM2968518,Brain,Mus musculus,NONE,,
GSE109796,GSM2968519,Brain,Mus musculus,NONE,,
GSE109796,GSM2968520,Brain,Mus musculus,NONE,,
GSE109796,GSM2968521,Brain,Mus musculus,NONE,,
GSE109796,GSM2968522,Brain,Mus musculus,NONE,,
GSE109796,GSM2968523,Brain,Mus musculus,NONE,,
GSE109796,GSM2968524,Brain,Mus musculus,NONE,,
GSE109796,GSM2968525,Brain,Mus musculus,NONE,,
GSE109796,GSM2968526,Brain,Mus musculus,NONE,,
GSE109796,GSM2968527,Brain,Mus musculus,NONE,,
GSE109796,GSM2968528,Brain,Mus musculus,NONE,,
GSE109796,GSM2968529,Brain,Mus musculus,NONE,,
GSE109796,GSM2968530,Brain,Mus musculus,NONE,,
GSE109796,GSM2968531,Brain,Mus musculus,NONE,,
GSE109796,GSM2968532,Brain,Mus musculus,NONE,,
GSE109796,GSM2968533,Brain,Mus musculus,NONE,,
GSE109796,GSM2968534,Brain,Mus musculus,NONE,,
GSE109796,GSM2968535,Brain,Mus musculus,NONE,,
GSE109796,GSM2968536,Brain,Mus musculus,NONE,,
GSE109796,GSM2968537,Brain,Mus musculus,NONE,,
GSE109796,GSM2968538,Brain,Mus musculus,NONE,,
GSE109796,GSM2968539,Brain,Mus musculus,NONE,,
GSE109796,GSM2968540,Brain,Mus musculus,NONE,,
GSE109796,GSM2968541,Brain,Mus musculus,NONE,,
GSE109796,GSM2968542,Brain,Mus musculus,NONE,,
GSE109796,GSM2968543,Brain,Mus musculus,NONE,,
GSE109796,GSM2968544,Brain,Mus musculus,NONE,,
GSE109796,GSM2968545,Brain,Mus musculus,NONE,,
GSE109796,GSM2968546,Brain,Mus musculus,NONE,,
GSE109796,GSM2968547,Brain,Mus musculus,NONE,,
GSE109796,GSM2968548,Brain,Mus musculus,NONE,,
GSE109796,GSM2968549,Brain,Mus musculus,NONE,,
GSE109796,GSM2968550,Brain,Mus musculus,NONE,,
GSE109796,GSM2968551,Brain,Mus musculus,NONE,,
GSE109796,GSM2968552,Brain,Mus musculus,NONE,,
GSE109796,GSM2968553,Brain,Mus musculus,NONE,,
GSE109796,GSM2968554,Brain,Mus musculus,NONE,,
GSE109796,GSM2968555,Brain,Mus musculus,NONE,,
GSE109796,GSM2968556,Brain,Mus musculus,NONE,,
GSE109796,GSM2968557,Brain,Mus musculus,NONE,,
GSE109796,GSM2968558,Brain,Mus musculus,NONE,,
GSE109796,GSM2968559,Brain,Mus musculus,NONE,,
GSE109796,GSM2968560,Brain,Mus musculus,NONE,,
GSE109796,GSM2968561,Brain,Mus musculus,NONE,,
GSE109796,GSM2968562,Brain,Mus musculus,NONE,,
GSE109796,GSM2968563,Brain,Mus musculus,NONE,,
GSE109796,GSM2968564,Brain,Mus musculus,NONE,,
GSE109796,GSM2968565,Brain,Mus musculus,NONE,,
GSE109796,GSM2968566,Brain,Mus musculus,NONE,,
GSE109796,GSM2968567,Brain,Mus musculus,NONE,,
GSE109796,GSM2968568,Brain,Mus musculus,NONE,,
GSE109796,GSM2968569,Brain,Mus musculus,NONE,,
GSE109796,GSM2968570,Brain,Mus musculus,NONE,,
GSE109796,GSM2968571,Brain,Mus musculus,NONE,,
GSE109796,GSM2968572,Brain,Mus musculus,NONE,,
GSE109796,GSM2968573,Brain,Mus musculus,NONE,,
GSE109796,GSM2968574,Brain,Mus musculus,NONE,,
GSE109796,GSM2968575,Brain,Mus musculus,NONE,,
GSE109796,GSM2968576,Brain,Mus musculus,NONE,,
GSE109796,GSM2968577,Brain,Mus musculus,NONE,,
GSE109796,GSM2968578,Brain,Mus musculus,NONE,,
GSE109796,GSM2968579,Brain,Mus musculus,NONE,,
GSE109796,GSM2968580,Brain,Mus musculus,NONE,,
GSE109796,GSM2968581,Brain,Mus musculus,NONE,,
GSE109796,GSM2968582,Brain,Mus musculus,NONE,,
GSE109796,GSM2968583,Brain,Mus musculus,NONE,,
GSE109796,GSM2968584,Brain,Mus musculus,NONE,,
GSE109796,GSM2968585,Brain,Mus musculus,NONE,,
GSE109796,GSM2968586,Brain,Mus musculus,NONE,,
GSE109796,GSM2968587,Brain,Mus musculus,NONE,,
GSE109796,GSM2968588,Brain,Mus musculus,NONE,,
GSE109796,GSM2968589,Brain,Mus musculus,NONE,,
GSE109796,GSM2968590,Brain,Mus musculus,NONE,,
GSE109796,GSM2968591,Brain,Mus musculus,NONE,,
GSE109796,GSM2968592,Brain,Mus musculus,NONE,,
GSE109796,GSM2968593,Brain,Mus musculus,NONE,,
GSE109796,GSM2968594,Brain,Mus musculus,NONE,,
GSE109796,GSM2968595,Brain,Mus musculus,NONE,,
GSE109796,GSM2968596,Brain,Mus musculus,NONE,,
GSE109796,GSM2968597,Brain,Mus musculus,NONE,,
GSE109796,GSM2968598,Brain,Mus musculus,NONE,,
GSE109796,GSM2968599,Brain,Mus musculus,NONE,,
GSE109796,GSM2968600,Brain,Mus musculus,NONE,,
GSE109796,GSM2968601,Brain,Mus musculus,NONE,,
GSE109796,GSM2968602,Brain,Mus musculus,NONE,,
GSE109796,GSM2968603,Brain,Mus musculus,NONE,,
GSE109796,GSM2968604,Brain,Mus musculus,NONE,,
GSE109796,GSM2968605,Brain,Mus musculus,NONE,,
GSE109796,GSM2968606,Brain,Mus musculus,NONE,,
GSE109796,GSM2968607,Brain,Mus musculus,NONE,,
GSE109796,GSM2968608,Brain,Mus musculus,NONE,,
GSE109796,GSM2968609,Brain,Mus musculus,NONE,,
GSE109796,GSM2968610,Brain,Mus musculus,NONE,,
GSE109796,GSM2968611,Brain,Mus musculus,NONE,,
GSE109796,GSM2968612,Brain,Mus musculus,NONE,,
GSE109796,GSM2968613,Brain,Mus musculus,NONE,,
GSE109796,GSM2968614,Brain,Mus musculus,NONE,,
GSE109796,GSM2968615,Brain,Mus musculus,NONE,,
GSE109796,GSM2968616,Brain,Mus musculus,NONE,,
GSE109796,GSM2968617,Brain,Mus musculus,NONE,,
GSE109796,GSM2968618,Brain,Mus musculus,NONE,,
GSE109796,GSM2968619,Brain,Mus musculus,NONE,,
GSE109796,GSM2968620,Brain,Mus musculus,NONE,,
GSE109796,GSM2968621,Brain,Mus musculus,NONE,,
GSE109796,GSM2968622,Brain,Mus musculus,NONE,,
GSE109796,GSM2968623,Brain,Mus musculus,NONE,,
GSE109796,GSM2968624,Brain,Mus musculus,NONE,,
GSE109796,GSM2968625,Brain,Mus musculus,NONE,,
GSE109796,GSM2968626,Brain,Mus musculus,NONE,,
GSE109796,GSM2968627,Brain,Mus musculus,NONE,,
GSE109796,GSM2968628,Brain,Mus musculus,NONE,,
GSE109796,GSM2968629,Brain,Mus musculus,NONE,,
GSE109796,GSM2968630,Brain,Mus musculus,NONE,,
GSE109796,GSM2968631,Brain,Mus musculus,NONE,,
GSE109796,GSM2968632,Brain,Mus musculus,NONE,,
GSE109796,GSM2968633,Brain,Mus musculus,NONE,,
GSE109796,GSM2968634,Brain,Mus musculus,NONE,,
GSE109796,GSM2968635,Brain,Mus musculus,NONE,,
GSE109796,GSM2968636,Brain,Mus musculus,NONE,,
GSE109796,GSM2968637,Brain,Mus musculus,NONE,,
GSE109796,GSM2968638,Brain,Mus musculus,NONE,,
GSE109796,GSM2968639,Brain,Mus musculus,NONE,,
GSE109796,GSM2968640,Brain,Mus musculus,NONE,,
GSE109796,GSM2968641,Brain,Mus musculus,NONE,,
GSE109796,GSM2968642,Brain,Mus musculus,NONE,,
GSE109796,GSM2968643,Brain,Mus musculus,NONE,,
GSE109796,GSM2968644,Brain,Mus musculus,NONE,,
GSE109796,GSM2968645,Brain,Mus musculus,NONE,,
GSE109796,GSM2968646,Brain,Mus musculus,NONE,,
GSE109796,GSM2968647,Brain,Mus musculus,NONE,,
GSE109796,GSM2968648,Brain,Mus musculus,NONE,,
GSE109796,GSM2968649,Brain,Mus musculus,NONE,,
GSE109796,GSM2968650,Brain,Mus musculus,NONE,,
GSE109796,GSM2968651,Brain,Mus musculus,NONE,,
GSE109796,GSM2968652,Brain,Mus musculus,NONE,,
GSE109796,GSM2968653,Brain,Mus musculus,NONE,,
GSE109796,GSM2968654,Brain,Mus musculus,NONE,,
GSE109796,GSM2968655,Brain,Mus musculus,NONE,,
GSE109796,GSM2968656,Brain,Mus musculus,NONE,,
GSE109796,GSM2968657,Brain,Mus musculus,NONE,,
GSE109796,GSM2968658,Brain,Mus musculus,NONE,,
GSE109796,GSM2968659,Brain,Mus musculus,NONE,,
GSE109796,GSM2968660,Brain,Mus musculus,NONE,,
GSE109796,GSM2968661,Brain,Mus musculus,NONE,,
GSE109796,GSM2968662,Brain,Mus musculus,NONE,,
GSE109796,GSM2968663,Brain,Mus musculus,NONE,,
GSE109796,GSM2968664,Brain,Mus musculus,NONE,,
GSE109796,GSM2968665,Brain,Mus musculus,NONE,,
GSE109796,GSM2968666,Brain,Mus musculus,NONE,,
GSE109796,GSM2968667,Brain,Mus musculus,NONE,,
GSE109796,GSM2968668,Brain,Mus musculus,NONE,,
GSE109796,GSM2968669,Brain,Mus musculus,NONE,,
GSE109796,GSM2968670,Brain,Mus musculus,NONE,,
GSE109796,GSM2968671,Brain,Mus musculus,NONE,,
GSE109796,GSM2968672,Brain,Mus musculus,NONE,,
GSE109796,GSM2968673,Brain,Mus musculus,NONE,,
GSE109796,GSM2968674,Brain,Mus musculus,NONE,,
GSE109796,GSM2968675,Brain,Mus musculus,NONE,,
GSE109796,GSM2968676,Brain,Mus musculus,NONE,,
GSE109796,GSM2968677,Brain,Mus musculus,NONE,,
GSE109796,GSM2968678,Brain,Mus musculus,NONE,,
GSE109796,GSM2968679,Brain,Mus musculus,NONE,,
GSE109796,GSM2968680,Brain,Mus musculus,NONE,,
GSE109796,GSM2968681,Brain,Mus musculus,NONE,,
GSE109796,GSM2968682,Brain,Mus musculus,NONE,,
GSE109796,GSM2968683,Brain,Mus musculus,NONE,,
GSE109796,GSM2968684,Brain,Mus musculus,NONE,,
GSE109796,GSM2968685,Brain,Mus musculus,NONE,,
GSE109796,GSM2968686,Brain,Mus musculus,NONE,,
GSE109796,GSM2968687,Brain,Mus musculus,NONE,,
GSE109796,GSM2968688,Brain,Mus musculus,NONE,,
GSE109796,GSM2968689,Brain,Mus musculus,NONE,,
GSE109796,GSM2968690,Brain,Mus musculus,NONE,,
GSE109796,GSM2968691,Brain,Mus musculus,NONE,,
GSE109796,GSM2968692,Brain,Mus musculus,NONE,,
GSE109796,GSM2968693,Brain,Mus musculus,NONE,,
GSE109796,GSM2968694,Brain,Mus musculus,NONE,,
GSE109796,GSM2968695,Brain,Mus musculus,NONE,,
GSE109796,GSM2968696,Brain,Mus musculus,NONE,,
GSE109796,GSM2968697,Brain,Mus musculus,NONE,,
GSE109796,GSM2968698,Brain,Mus musculus,NONE,,
GSE109796,GSM2968699,Brain,Mus musculus,NONE,,
GSE109796,GSM2968700,Brain,Mus musculus,NONE,,
GSE109796,GSM2968701,Brain,Mus musculus,NONE,,
GSE109796,GSM2968702,Brain,Mus musculus,NONE,,
GSE109796,GSM2968703,Brain,Mus musculus,NONE,,
GSE109796,GSM2968704,Brain,Mus musculus,NONE,,
GSE109796,GSM2968705,Brain,Mus musculus,NONE,,
GSE109796,GSM2968706,Brain,Mus musculus,NONE,,
GSE109796,GSM2968707,Brain,Mus musculus,NONE,,
GSE109796,GSM2968708,Brain,Mus musculus,NONE,,
GSE109796,GSM2968709,Brain,Mus musculus,NONE,,
GSE109796,GSM2968710,Brain,Mus musculus,NONE,,
GSE109796,GSM2968711,Brain,Mus musculus,NONE,,
GSE109796,GSM2968712,Brain,Mus musculus,NONE,,
GSE109796,GSM2968713,Brain,Mus musculus,NONE,,
GSE109796,GSM2968714,Brain,Mus musculus,NONE,,
GSE109796,GSM2968715,Brain,Mus musculus,NONE,,
GSE109796,GSM2968716,Brain,Mus musculus,NONE,,
GSE109796,GSM2968717,Brain,Mus musculus,NONE,,
GSE109796,GSM2968718,Brain,Mus musculus,NONE,,
GSE109796,GSM2968719,Brain,Mus musculus,NONE,,
GSE109796,GSM2968720,Brain,Mus musculus,NONE,,
GSE109796,GSM2968721,Brain,Mus musculus,NONE,,
GSE109796,GSM2968722,Brain,Mus musculus,NONE,,
GSE109796,GSM2968723,Brain,Mus musculus,NONE,,
GSE109796,GSM2968724,Brain,Mus musculus,NONE,,
GSE109796,GSM2968725,Brain,Mus musculus,NONE,,
GSE109796,GSM2968726,Brain,Mus musculus,NONE,,
GSE109796,GSM2968727,Brain,Mus musculus,NONE,,
GSE109796,GSM2968728,Brain,Mus musculus,NONE,,
GSE109796,GSM2968729,Brain,Mus musculus,NONE,,
GSE109796,GSM2968730,Brain,Mus musculus,NONE,,
GSE109796,GSM2968731,Brain,Mus musculus,NONE,,
GSE109796,GSM2968732,Brain,Mus musculus,NONE,,
GSE109796,GSM2968733,Brain,Mus musculus,NONE,,
GSE109796,GSM2968734,Brain,Mus musculus,NONE,,
GSE109796,GSM2968735,Brain,Mus musculus,NONE,,
GSE109796,GSM2968736,Brain,Mus musculus,NONE,,
GSE109796,GSM2968737,Brain,Mus musculus,NONE,,
GSE109796,GSM2968738,Brain,Mus musculus,NONE,,
GSE109796,GSM2968739,Brain,Mus musculus,NONE,,
GSE109796,GSM2968740,Brain,Mus musculus,NONE,,
GSE109796,GSM2968741,Brain,Mus musculus,NONE,,
GSE109796,GSM2968742,Brain,Mus musculus,NONE,,
GSE109796,GSM2968743,Brain,Mus musculus,NONE,,
GSE109796,GSM2968744,Brain,Mus musculus,NONE,,
GSE109796,GSM2968745,Brain,Mus musculus,NONE,,
GSE109796,GSM2968746,Brain,Mus musculus,NONE,,
GSE109796,GSM2968747,Brain,Mus musculus,NONE,,
GSE109796,GSM2968748,Brain,Mus musculus,NONE,,
GSE109796,GSM2968749,Brain,Mus musculus,NONE,,
GSE109796,GSM2968750,Brain,Mus musculus,NONE,,
GSE109796,GSM2968751,Brain,Mus musculus,NONE,,
GSE109796,GSM2968752,Brain,Mus musculus,NONE,,
GSE109796,GSM2968753,Brain,Mus musculus,NONE,,
GSE109796,GSM2968754,Brain,Mus musculus,NONE,,
GSE109796,GSM2968755,Brain,Mus musculus,NONE,,
GSE109796,GSM2968756,Brain,Mus musculus,NONE,,
GSE109796,GSM2968757,Brain,Mus musculus,NONE,,
GSE109796,GSM2968758,Brain,Mus musculus,NONE,,
GSE109796,GSM2968759,Brain,Mus musculus,NONE,,
GSE109796,GSM2968760,Brain,Mus musculus,NONE,,
GSE109796,GSM2968761,Brain,Mus musculus,NONE,,
GSE109796,GSM2968762,Brain,Mus musculus,NONE,,
GSE109796,GSM2968763,Brain,Mus musculus,NONE,,
GSE109796,GSM2968764,Brain,Mus musculus,NONE,,
GSE109796,GSM2968765,Brain,Mus musculus,NONE,,
GSE109796,GSM2968766,Brain,Mus musculus,NONE,,
GSE109796,GSM2968767,Brain,Mus musculus,NONE,,
GSE109796,GSM2968768,Brain,Mus musculus,NONE,,
GSE109796,GSM2968769,Brain,Mus musculus,NONE,,
GSE109796,GSM2968770,Brain,Mus musculus,NONE,,
GSE109796,GSM2968771,Brain,Mus musculus,NONE,,
GSE109796,GSM2968772,Brain,Mus musculus,NONE,,
GSE109796,GSM2968773,Brain,Mus musculus,NONE,,
GSE109796,GSM2968774,Brain,Mus musculus,NONE,,
GSE109796,GSM2968775,Brain,Mus musculus,NONE,,
GSE109796,GSM2968776,Brain,Mus musculus,NONE,,
GSE109796,GSM2968777,Brain,Mus musculus,NONE,,
GSE109796,GSM2968778,Brain,Mus musculus,NONE,,
GSE109796,GSM2968779,Brain,Mus musculus,NONE,,
GSE109796,GSM2968780,Brain,Mus musculus,NONE,,
GSE109796,GSM2968781,Brain,Mus musculus,NONE,,
GSE109796,GSM2968782,Brain,Mus musculus,NONE,,
GSE109796,GSM2968783,Brain,Mus musculus,NONE,,
GSE109796,GSM2968784,Brain,Mus musculus,NONE,,
GSE109796,GSM2968785,Brain,Mus musculus,NONE,,
GSE109796,GSM2968786,Brain,Mus musculus,NONE,,
GSE109796,GSM2968787,Brain,Mus musculus,NONE,,
GSE109796,GSM2968788,Brain,Mus musculus,NONE,,
GSE109796,GSM2968789,Brain,Mus musculus,NONE,,
GSE109796,GSM2968790,Brain,Mus musculus,NONE,,
GSE109796,GSM2968791,Brain,Mus musculus,NONE,,
GSE109796,GSM2968792,Brain,Mus musculus,NONE,,
GSE109796,GSM2968793,Brain,Mus musculus,NONE,,
GSE109796,GSM2968794,Brain,Mus musculus,NONE,,
GSE109796,GSM2968795,Brain,Mus musculus,NONE,,
GSE109796,GSM2968796,Brain,Mus musculus,NONE,,
GSE109796,GSM2968797,Brain,Mus musculus,NONE,,
GSE109796,GSM2968798,Brain,Mus musculus,NONE,,
GSE109796,GSM2968799,Brain,Mus musculus,NONE,,
GSE109796,GSM2968800,Brain,Mus musculus,NONE,,
GSE109796,GSM2968801,Brain,Mus musculus,NONE,,
GSE109796,GSM2968802,Brain,Mus musculus,NONE,,
GSE109796,GSM2968803,Brain,Mus musculus,NONE,,
GSE109796,GSM2968804,Brain,Mus musculus,NONE,,
GSE109796,GSM2968805,Brain,Mus musculus,NONE,,
GSE109796,GSM2968806,Brain,Mus musculus,NONE,,
GSE109796,GSM2968807,Brain,Mus musculus,NONE,,
GSE109796,GSM2968808,Brain,Mus musculus,NONE,,
GSE109796,GSM2968809,Brain,Mus musculus,NONE,,
GSE109796,GSM2968810,Brain,Mus musculus,NONE,,
GSE109796,GSM2968811,Brain,Mus musculus,NONE,,
GSE109796,GSM2968812,Brain,Mus musculus,NONE,,
GSE109796,GSM2968813,Brain,Mus musculus,NONE,,
GSE109796,GSM2968814,Brain,Mus musculus,NONE,,
GSE109796,GSM2968815,Brain,Mus musculus,NONE,,
GSE109796,GSM2968816,Brain,Mus musculus,NONE,,
GSE109796,GSM2968817,Brain,Mus musculus,NONE,,
GSE109796,GSM2968818,Brain,Mus musculus,NONE,,
GSE109796,GSM2968819,Brain,Mus musculus,NONE,,
GSE109796,GSM2968820,Brain,Mus musculus,NONE,,
GSE109796,GSM2968821,Brain,Mus musculus,NONE,,
GSE109796,GSM2968822,Brain,Mus musculus,NONE,,
GSE109796,GSM2968823,Brain,Mus musculus,NONE,,
GSE109796,GSM2968824,Brain,Mus musculus,NONE,,
GSE109796,GSM2968825,Brain,Mus musculus,NONE,,
GSE109796,GSM2968826,Brain,Mus musculus,NONE,,
GSE109796,GSM2968827,Brain,Mus musculus,NONE,,
GSE109796,GSM2968828,Brain,Mus musculus,NONE,,
GSE109796,GSM2968829,Brain,Mus musculus,NONE,,
GSE109796,GSM2968830,Brain,Mus musculus,NONE,,
GSE109796,GSM2968831,Brain,Mus musculus,NONE,,
GSE109796,GSM2968832,Brain,Mus musculus,NONE,,
GSE109796,GSM2968833,Brain,Mus musculus,NONE,,
GSE109796,GSM2968834,Brain,Mus musculus,NONE,,
GSE109796,GSM2968835,Brain,Mus musculus,NONE,,
GSE109796,GSM2968836,Brain,Mus musculus,NONE,,
GSE109796,GSM2968837,Brain,Mus musculus,NONE,,
GSE109796,GSM2968838,Brain,Mus musculus,NONE,,
GSE109796,GSM2968839,Brain,Mus musculus,NONE,,
GSE109796,GSM2968840,Brain,Mus musculus,NONE,,
GSE109796,GSM2968841,Brain,Mus musculus,NONE,,
GSE109796,GSM2968842,Brain,Mus musculus,NONE,,
GSE109796,GSM2968843,Brain,Mus musculus,NONE,,
GSE109796,GSM2968844,Brain,Mus musculus,NONE,,
GSE109796,GSM2968845,Brain,Mus musculus,NONE,,
GSE109796,GSM2968846,Brain,Mus musculus,NONE,,
GSE109796,GSM2968847,Brain,Mus musculus,NONE,,
GSE109796,GSM2968848,Brain,Mus musculus,NONE,,
GSE109796,GSM2968849,Brain,Mus musculus,NONE,,
GSE109796,GSM2968850,Brain,Mus musculus,NONE,,
GSE109796,GSM2968851,Brain,Mus musculus,NONE,,
GSE109796,GSM2968852,Brain,Mus musculus,NONE,,
GSE109796,GSM2968853,Brain,Mus musculus,NONE,,
GSE109796,GSM2968854,Brain,Mus musculus,NONE,,
GSE109796,GSM2968855,Brain,Mus musculus,NONE,,
GSE109796,GSM2968856,Brain,Mus musculus,NONE,,
GSE109796,GSM2968857,Brain,Mus musculus,NONE,,
GSE109796,GSM2968858,Brain,Mus musculus,NONE,,
GSE109796,GSM2968859,Brain,Mus musculus,NONE,,
GSE109796,GSM2968860,Brain,Mus musculus,NONE,,
GSE109796,GSM2968861,Brain,Mus musculus,NONE,,
GSE109796,GSM2968862,Brain,Mus musculus,NONE,,
GSE109796,GSM2968863,Brain,Mus musculus,NONE,,
